Palabra	Cantidad Review Pos	Cantidad Review Neg
campfire	3	20
noose	5	6
inish	1	0
debuts	4	2
bergdorf	5	0
dangling	3	16
clutter	39	1
turks	2	2
asinine	4	15
fluorescent	1	6
motive	27	33
unmasking	2	4
testosterone	8	6
linger	13	7
universe	112	81
spacemen	1	0
monthly	3	3
camels	1	5
realism	177	99
nevsky	0	5
backstage	21	7
coulier	9	5
channing	2	12
boggy	7	10
travelers	10	10
loner	24	18
brawls	5	2
cocker	0	4
hotline	2	0
morricone	9	8
intricacies	13	2
yanked	6	9
yankee	18	9
golino	2	2
sabre	6	3
val	30	16
artifacts	10	13
empowers	4	0
incipient	1	0
cinderella	178	54
caffey	1	0
kidding	23	84
atkinson	7	3
var	0	3
dynamite	17	31
parkers	3	1
vat	2	4
stymied	1	2
hollyoaks	0	1
mutter	0	1
tasked	3	3
mailed	1	1
granny	6	10
teaming	16	3
squeeze	10	23
made	3793	4496
tactics	26	27
temp	3	9
whether	447	409
unfilmable	2	11
ruling	13	6
righetti	0	1
stirring	27	12
mady	1	1
unfolding	30	17
isaacs	9	2
eagerness	5	0
jenny	60	34
inadequate	5	15
betrayed	27	16
humanizes	5	0
destructing	2	1
mcguffin	4	2
trailing	3	7
jenna	20	36
sargeant	4	1
diplomat	5	8
diplomas	0	2
chocolat	16	3
pickings	3	2
abigail	20	6
overdeveloped	1	1
altair	7	0
maurier	0	1
brigadoon	1	13
toured	3	1
rehman	2	4
hysteria	14	15
clicks	5	3
pantomime	3	7
hacker	3	12
shinya	1	0
truckers	0	3
sustains	6	4
frustrate	5	5
risked	4	3
margaret	84	30
throbbing	5	8
sandler	106	68
incurred	2	3
alienated	17	7
validation	3	0
ranks	56	56
commencement	2	0
runaways	3	3
profit	18	18
pierson	2	1
volumes	26	9
alienates	1	5
richardson	72	19
eclipsing	2	1
bereaved	3	2
aided	35	21
moskowitz	0	3
mps	0	1
galactica	17	33
ryoko	4	1
narcotic	1	4
jihad	2	2
railing	2	7
treading	3	3
granting	1	3
eligible	6	7
snowing	0	1
wizardry	7	2
superficially	10	6
lorn	2	0
lori	11	5
lore	20	8
lord	204	142
mackerel	0	2
shaving	5	14
slobs	1	2
digit	0	5
hormone	1	7
hacked	1	20
jarndyce	11	2
hdtv	5	0
reconstructions	2	0
cremator	0	4
ramtha	0	18
internally	4	7
scholar	5	6
sctv	6	10
gush	0	2
jarringly	1	5
piling	4	7
lime	0	2
hague	1	1
judicial	4	2
bittersweetness	2	0
polyamory	0	1
asian	83	154
jacking	1	2
nigh	7	8
tired	140	238
cordially	1	2
aides	3	3
bacon	32	44
pulse	17	16
tires	6	6
elegant	75	18
second	1006	951
inheritors	0	1
maloney	3	1
blouse	2	14
macchesney	9	0
boogie	25	21
contributed	31	23
fingers	31	46
berkoff	0	8
roadhouse	1	1
updike	1	0
contributes	25	13
exclamations	2	0
specialist	10	12
misjudged	1	5
hero	501	547
intellects	1	1
reporter	97	115
herb	11	3
hera	3	12
interrupting	6	6
herg	8	0
swag	2	1
herd	30	15
specialise	0	1
reported	20	21
tobin	5	1
auctioned	1	2
herr	9	0
hypnotizing	3	0
tatum	10	8
picardo	2	1
conversational	2	5
southerners	2	7
whiffs	0	2
pretensions	10	16
moovies	0	4
reports	28	29
couplings	1	3
transfixed	12	3
symmetrical	2	1
cancellation	8	4
pairings	10	2
norsk	3	0
magically	17	29
owed	11	14
mortensen	13	19
norse	2	3
koji	3	3
shabbily	2	6
brought	459	278
hobble	1	1
sizeable	0	2
costas	3	2
riki	0	1
scarier	15	20
ducky	0	2
cherishing	3	0
hells	6	1
hermoine	2	0
geisha	16	34
hubbie	1	1
arching	1	0
occupying	10	3
backing	16	17
bays	1	0
untie	0	2
passport	11	4
suffocated	1	2
playboy	29	31
holy	38	74
detracts	14	16
brings	425	204
georgian	8	1
holt	39	5
flubber	0	2
canonized	2	0
ruminations	1	1
glass	81	75
holm	29	4
menaced	3	4
holi	2	4
suffocates	3	2
midst	31	18
hold	287	256
jamal	0	2
irksome	4	4
fluidly	1	1
pompadour	2	1
accomplishment	21	17
wade	6	8
bernard	49	26
maximilian	0	6
temperatures	3	4
sweeter	4	3
concepts	33	33
rudyard	10	0
macarena	1	2
starpower	0	1
chasm	4	5
gusto	26	12
dunning	1	2
malign	1	0
reviewing	23	33
gargantuan	9	9
livened	1	3
provincial	10	4
intuitions	1	0
hoe	0	8
hoc	2	2
dimple	0	1
hom	9	0
leaguers	1	0
revisit	13	10
embellishments	4	5
hot	315	367
hou	5	18
hop	57	37
significance	49	29
symposium	2	1
footloose	2	0
ronnie	8	11
classify	15	7
hoy	1	0
mueller	3	4
beauty	481	168
scottsdale	1	0
outlawed	3	5
beaute	5	0
extortion	4	4
culminated	1	2
vance	76	3
helsinki	1	0
youths	12	12
fleetingly	2	3
revolt	17	40
headquarters	7	8
odile	2	1
creepily	6	4
alias	7	15
decoy	4	8
aping	1	1
democratic	16	11
backdrop	58	43
schoolmates	0	3
valium	0	7
feedback	3	7
dreamed	19	11
wildman	1	0
ibanez	3	0
quakers	1	0
vidor	15	3
merrill	28	5
fidelity	12	15
loring	0	1
ebenezer	11	3
dreamer	10	6
admirably	26	7
conned	6	12
moneymaker	3	0
abominations	0	6
connel	1	0
intelligentsia	2	2
distinguishing	5	4
conner	4	1
nobles	6	0
nelkin	0	4
admirable	42	31
rubbishy	1	4
selleck	3	9
lambert	19	9
hersholt	7	0
pontificating	2	6
educating	7	2
beaut	6	0
sleaziness	3	2
tylo	1	11
haphazardly	2	10
acme	5	2
merrily	2	1
debut	186	71
armoured	0	1
flamboyantly	4	1
spotless	1	1
luddite	2	0
addicted	46	31
weirdos	1	10
whim	10	9
angola	2	0
snakes	9	62
spidey	4	3
knockout	19	0
luana	1	7
spider	40	46
contracting	0	3
weinberg	4	1
whiz	4	12
equate	4	6
drunkenness	2	2
cathedral	7	5
whit	8	9
whip	26	16
borne	8	7
misfortune	21	39
neff	1	15
centaurs	0	1
jumanji	3	0
excepting	5	5
homoeroticism	2	3
ofcourse	1	0
taos	1	2
dashiell	6	2
sellout	2	2
tybalt	0	6
kayla	0	1
jennie	7	2
encountering	4	8
grapes	7	3
muscling	1	0
tumbleweeds	0	2
cornerstone	4	0
ate	8	23
piecemeal	1	0
shelves	14	20
atm	1	1
kashmir	0	1
shelved	1	5
reprimanded	1	5
musicians	52	25
guttenberg	1	12
divorcing	1	2
cucumber	2	1
wobbling	1	1
shacking	0	3
dodgeball	2	4
rosco	3	4
angelic	11	4
playfully	8	4
veggie	0	2
spinning	10	27
sutherland	102	58
bitten	18	51
xia	1	0
similarly	53	45
rona	0	4
tango	23	15
eartha	4	5
exterminators	2	5
xiv	1	1
unprofessional	2	13
gilbert	33	22
bitter	109	54
ranging	18	18
hella	2	1
histoire	1	1
lucienne	13	1
mena	0	4
conaway	2	7
palsy	21	3
peril	17	25
occassional	0	1
coward	14	33
eradicating	3	0
gator	9	7
leapt	2	1
nations	43	20
pneumonic	10	0
bifff	1	0
acquisition	2	0
tomasso	3	0
goya	0	2
hud	2	1
unintended	0	16
napalm	8	2
fevered	1	2
broods	2	2
boston	48	22
paddles	1	2
broody	0	3
meddlesome	1	2
selflessness	2	1
corny	111	144
corns	2	1
corbin	34	4
divas	2	3
kaye	20	7
absorbed	39	31
blackmailer	9	5
matriarch	6	3
furrier	2	1
shall	80	52
huh	33	103
ignoti	4	0
object	72	70
hui	1	3
blackmailed	6	7
cummings	7	7
shalt	1	2
callaghan	3	2
foist	1	3
bodybuilder	2	3
drunks	6	12
consummate	18	8
nineteenth	9	5
pepperday	1	0
bullfighting	2	1
bateman	0	5
incomplete	10	15
marvel	48	20
signatures	1	2
prim	7	4
chirps	0	2
droppings	0	1
bonnie	33	20
sexist	15	28
heckler	0	1
undue	6	3
prix	19	2
runic	0	4
qaeda	1	1
sexism	9	12
alfre	13	5
reinvented	1	1
deedee	2	3
parodies	19	22
touches	142	62
busy	93	69
skirmishes	1	1
louise	55	34
holder	5	4
bust	21	23
regurgitated	3	7
bush	46	88
pragmatism	1	0
touched	125	44
parodied	4	8
telegram	2	0
heartily	17	9
crimefighter	1	1
pickens	2	1
hutson	0	6
emphatically	4	2
cartwheels	0	2
klein	12	8
dansu	5	0
perpetrating	2	1
cushion	5	2
danse	6	1
umney	0	4
tawdry	5	12
belabor	2	1
greens	6	3
textbooks	1	1
tights	5	5
greene	45	6
thirtysomething	0	1
residenthazard	1	4
release	464	323
med	7	8
expediency	0	1
branding	2	2
hammed	4	4
niche	17	11
standpoints	2	0
unexpectedly	53	25
naturalness	8	1
goodnight	14	10
sparkling	18	4
result	275	351
sandrich	5	0
clea	1	1
hammer	52	59
ambitions	31	20
zasu	0	2
wikipedia	8	13
stamps	1	1
melissa	33	34
pilloried	1	1
occupational	3	0
indecisive	4	4
parallels	34	22
butant	1	1
rolled	38	42
mei	0	4
meh	2	5
inextricably	1	2
tashlin	1	2
wtc	28	3
wtf	5	58
chugs	1	2
downgrade	2	3
yakitate	5	0
roller	46	29
pity	112	111
meu	4	0
accident	158	159
trickster	2	2
sacrificing	16	14
triggers	7	4
pits	12	16
pitt	151	41
demanded	10	17
pith	0	4
installments	11	8
tinge	2	2
asked	140	154
schmooze	1	0
lockers	4	2
darian	2	3
jamon	4	0
drearily	0	5
buckner	3	0
michum	0	1
matte	13	4
femi	0	1
blending	23	6
nipped	1	0
ana	16	12
lighthouse	2	3
billing	21	20
synchronicity	1	1
twain	9	6
sputnik	13	0
chucked	2	6
jackass	14	20
ann	212	75
testimonies	1	2
bennie	0	1
persecute	2	0
eastern	46	37
anh	1	1
irving	34	7
irvine	1	1
shoestring	12	16
modesty	83	36
weaselly	1	0
mateo	0	2
stanwyk	2	0
frechette	11	7
commerce	3	2
linkin	0	1
oberoi	0	3
dissect	7	4
diabo	3	0
castro	26	19
calcium	0	2
symbolically	10	2
seasickness	1	2
starstruck	1	4
kikuno	7	0
mykelti	0	3
flooding	11	4
remembering	29	27
played	1569	1016
equator	1	1
weirdness	18	22
player	156	144
campaigning	3	0
dingos	0	5
crusaders	0	2
thingy	5	4
hokey	30	40
things	1838	1833
toaster	3	4
shipwrecked	3	3
thievery	3	0
rebellion	27	17
horseshoe	0	1
haiti	1	2
harmony	19	12
toasted	1	1
templates	1	0
suchlike	0	2
pitchforks	0	2
preachy	30	37
ownership	6	7
geist	2	0
tuna	1	4
tung	24	5
tune	73	71
wimmer	0	2
dre	3	0
echoed	10	4
burgers	0	4
echoes	28	11
wimmen	0	1
eroticism	23	5
bergan	0	1
spurred	2	3
distribute	9	6
greys	6	0
beset	8	3
mechs	5	0
lustre	0	3
exclaiming	1	2
rushing	14	7
succeeding	19	7
merian	2	0
gnashing	1	1
reboot	5	3
speilberg	5	1
enters	80	51
dialogues	42	68
butchering	6	12
dining	8	11
ease	66	44
slices	8	6
woodstock	9	7
topical	7	8
keeler	31	4
contraptions	0	5
easy	529	266
prison	276	215
falter	1	2
east	88	82
growed	1	3
torrance	14	7
clouse	1	3
soisson	1	0
daytona	1	0
obscenity	1	7
posey	59	17
poser	0	2
poses	31	23
vigilante	24	18
paulie	118	1
bushy	0	7
occurring	14	18
sharking	2	0
strengths	48	13
bobby	77	61
remind	84	73
misled	5	8
meringue	1	1
bobbi	3	0
cheesiness	13	26
bobba	4	0
battlefield	18	25
right	1664	1603
old	2302	2207
ole	7	12
weds	1	0
dorian	3	1
gorillas	2	3
sissies	0	1
animate	8	6
dauphine	7	0
cherie	10	3
jorja	3	1
ruffled	3	0
cussler	0	1
rehearse	2	0
creative	208	153
witty	192	80
summoned	10	4
pondered	3	2
stints	1	2
curvaceous	1	3
precluded	0	1
yorks	0	2
oscillating	0	2
cheadle	55	4
bowing	1	6
manufacturing	6	2
emits	0	3
slither	0	6
terminators	1	0
predisposition	0	1
lackey	3	4
o	488	398
aleister	1	1
cohesively	0	2
jeanson	3	0
lacked	42	79
palestinians	4	5
slightly	292	249
meddle	3	0
bannon	0	2
consulting	1	0
statements	18	34
gojira	0	5
clatter	0	1
coital	1	0
journeying	1	0
raunchiness	1	1
frazzled	2	1
malcom	1	9
uncluttered	2	0
orville	0	1
joseph	153	78
triplets	3	0
jane	429	224
jang	0	14
jana	0	1
pfieffer	3	3
fabuleux	1	0
underestimated	12	5
insurrection	1	2
offer	165	203
understandably	24	21
forming	13	8
drummond	7	9
offed	1	9
talents	133	133
understandable	58	39
underestimates	1	0
reinventing	1	2
survive	146	113
squalid	6	2
shipman	0	7
myopic	1	4
myopia	1	1
epps	17	11
jiminy	3	0
lucile	13	1
scacchi	3	2
poffysmoviemania	0	2
brimley	8	2
wyle	0	2
meagre	2	4
fingering	0	3
regurgitating	0	2
marxists	0	3
demolishes	2	1
wesson	2	0
smelt	0	2
floor	125	151
zane	43	26
boogyman	0	2
uttered	10	17
flood	15	15
warms	11	1
zany	19	17
amicable	1	1
ambitious	74	52
momentary	5	4
smell	25	22
steamship	3	0
rehearsing	14	4
meghan	0	1
hoboken	1	0
rollins	1	0
grinders	0	7
muslims	16	35
rolling	74	108
ballentine	4	0
cillian	24	12
lunge	0	1
dirks	0	4
puss	7	2
dunst	28	14
disruption	2	1
serialized	4	0
lowdown	0	2
stables	1	0
quandary	1	4
cortes	1	14
time	6379	5990
push	67	56
cuffed	1	0
banners	2	1
quantity	9	5
timo	0	4
timm	4	1
dotes	2	1
slope	4	5
newbie	9	5
perch	1	0
reviewers	118	149
bhatt	0	4
trashcan	1	1
aligned	7	2
jarman	0	1
carpenters	2	4
fatigues	1	4
danning	6	29
lothar	2	0
smalltime	3	1
alcoholics	4	6
rapturous	3	0
fatigued	1	3
fullest	7	6
gaffers	1	0
betterment	2	1
holliday	4	6
reclusive	8	4
galipeau	9	2
unaware	47	36
bulldozer	1	5
droid	1	3
thinkers	3	5
rents	17	6
findings	5	7
insignificant	17	19
prediction	6	5
bg	1	6
bulldozed	2	1
candlestick	1	1
cottages	1	2
anschel	0	5
coppers	2	3
elton	17	4
hollywoodian	2	1
requiem	2	12
boulting	0	4
axel	17	2
interpreters	1	1
swimfan	1	1
falling	200	183
badge	7	7
creepiest	15	6
rosenberg	2	3
ramming	2	5
grandparents	21	13
funeral	54	51
bi	9	15
contemplate	21	13
splice	5	4
hansel	3	1
alone	497	536
along	988	783
anchoring	2	0
financiers	3	3
saws	3	1
sawa	3	11
castaways	5	1
confidentiality	0	1
melodious	5	1
prefer	87	84
goblet	1	1
coinciding	1	0
residual	3	1
heartbreaks	2	0
ironical	3	2
shipmates	2	1
filmi	1	0
toppled	3	0
homesick	2	2
syriana	3	8
fickle	7	2
distancing	4	3
anatomical	2	2
filmy	5	8
shoddier	0	1
films	3754	3040
encroach	1	0
helter	0	1
loving	225	90
pavlov	1	7
marbles	3	9
leeches	1	5
subsistence	2	0
tailing	1	1
oregon	7	9
appendix	0	2
michaelangelo	0	1
logos	2	2
wook	4	3
blackburn	2	0
privy	5	7
coexist	2	0
zhao	2	0
printing	1	1
zealanders	1	3
hatchet	2	12
mauled	1	3
romanticism	14	4
nascar	6	7
evita	2	1
offense	11	30
stockbroker	2	2
evidently	26	46
preempted	2	0
silos	1	1
divided	32	15
poking	16	13
entangled	10	4
immune	11	13
coleman	17	19
masterly	4	1
revolted	2	7
sackville	1	0
remar	3	1
taye	0	5
laundry	10	14
explorer	2	7
rigors	6	1
slush	1	1
transients	1	0
latte	0	4
explored	63	42
cardiac	2	1
suck	25	150
dove	10	6
narrating	7	7
insulated	0	1
stress	52	46
varieties	2	0
advices	3	0
bhandarkar	20	2
darkened	16	7
truck	58	116
truce	1	0
tty	0	2
gracing	1	1
noteworthy	24	27
greendale	1	9
beaumont	5	2
reaffirms	2	2
course	1349	1145
incapacity	1	1
shuddery	5	1
dyspeptic	0	3
darting	1	2
deity	2	4
shudders	1	1
gyneth	1	0
derive	12	8
yawning	2	14
thumb	13	22
accordion	2	0
paraded	1	5
decreases	2	1
entitlement	2	0
thump	1	1
drusse	4	0
decreased	3	1
parades	2	7
deviant	6	6
instantly	76	52
conveying	24	17
smarter	15	19
illogically	1	3
chromatic	1	0
compelled	31	55
ketchup	1	20
maintaining	25	14
freya	0	4
truckload	3	3
withdrew	2	0
hancock	2	3
fabian	7	1
diagram	0	3
lucci	8	5
veins	10	8
wallpapers	1	2
turtle	9	37
whitewashing	0	1
expectedly	2	1
alvaro	0	1
untill	2	3
fothergill	4	0
egghead	0	1
sexually	61	73
matographe	4	0
manderley	1	0
flustered	5	1
bonehead	1	3
naked	157	280
blu	11	5
maguffin	1	0
threepenny	1	2
mcgavin	27	9
boundless	8	0
exploding	24	31
franchot	25	4
formula	127	122
bla	0	19
superiors	27	6
smalls	0	1
complimented	10	3
worthiness	1	1
prostitutes	20	22
descendents	1	2
seventh	25	11
quite	2141	1590
prostituted	0	3
seger	0	1
sorcha	1	1
besides	199	210
vegetarians	1	1
quits	7	4
unnamed	21	10
remainder	22	21
seventy	8	9
training	120	98
dunne	22	17
silhouetted	3	2
dunno	5	19
mameha	0	6
punk	56	48
squibs	2	4
routed	1	0
chevy	15	24
mythic	12	3
silhouettes	6	1
flanders	5	6
puns	16	14
massive	83	109
routes	1	2
timelines	0	1
hooch	4	1
kounen	0	1
rumsfeld	0	3
jumbled	7	17
barnard	1	0
rms	3	0
clause	6	15
schoolchildren	3	3
bluish	0	3
balthazar	0	1
declaiming	0	3
computing	1	1
textual	1	1
spanish	147	134
paleontologist	1	1
lamour	7	6
bloodrayne	1	10
structured	24	16
doppelg	1	0
afterschool	0	2
judgements	4	1
twenties	14	16
draft	14	19
dissipate	5	1
realization	38	16
structures	9	1
closeted	3	5
williams	195	148
overextended	1	0
ashby	0	4
pricelessly	2	0
mirroring	6	1
marolla	7	0
proving	30	35
artifact	3	6
veers	11	10
ridiculous	173	783
veeru	0	5
berserker	1	3
boyfriend	172	226
nymphs	0	9
meteors	0	1
scrumptious	1	3
brutalities	2	0
siding	3	1
glossy	31	14
bauer	36	13
sophie	39	22
janitor	23	12
sophia	23	22
cowed	1	2
blueprint	0	1
sai	3	2
raines	72	7
rainer	29	5
sam	229	226
sal	2	1
sac	1	2
sab	2	0
sag	3	5
afternoons	8	2
nidia	4	0
sad	495	482
prestigious	19	10
say	2403	2954
sax	6	6
financier	1	1
foiled	3	3
flatness	2	3
sar	0	2
bewilderingly	0	4
sap	12	17
saw	1690	1468
staden	19	4
sat	76	217
unsuitable	8	4
aside	218	254
sewing	2	1
violates	3	3
note	396	314
ator	0	2
harald	1	2
roadside	1	6
destroy	85	133
hedonistic	3	2
noth	3	1
butterfly	17	16
handing	12	9
tally	2	3
mallepa	5	0
knew	459	436
instalments	2	1
invoked	4	2
kavner	9	4
remarks	46	44
knee	10	11
paget	13	1
pages	36	37
lino	5	1
ferox	0	2
salo	1	4
montage	55	48
sala	0	3
blockhead	0	2
sale	27	33
defeating	10	13
sodas	1	0
butchered	14	26
bobbidi	6	0
salt	31	34
accented	6	10
landlady	10	11
cobra	10	15
homespun	6	1
beckham	37	13
morrissey	12	4
guignol	9	0
grilling	1	2
outsourcing	2	1
propagandist	1	1
commissary	4	0
slot	11	12
belittled	2	1
slow	475	655
slop	1	10
gourd	3	2
romanian	10	27
interrogations	1	0
cloak	35	8
otis	14	3
tears	230	89
going	1775	2308
slob	15	14
jeopardy	18	8
teary	5	4
charters	1	0
blinds	3	2
wilfully	1	5
congressional	3	2
dispute	12	7
godlike	1	1
beatles	56	18
dissimilar	5	3
occupation	18	12
genera	2	2
mcdoakes	12	0
inuit	3	1
outlet	10	10
mysticism	15	11
virginie	0	1
prime	115	83
prima	3	7
bestselling	1	2
artist	211	115
rogen	12	1
rebuilds	0	2
primo	0	6
borrow	23	19
absurdly	10	14
skyline	4	4
roger	119	84
landlord	20	5
marred	13	20
arrival	61	26
marlene	19	15
subatomic	0	5
wud	0	2
americanized	9	8
gangster	164	94
fellas	6	6
lilia	3	2
purest	11	3
uncompelling	1	5
jumped	32	60
slander	1	0
denizen	2	1
mops	2	0
teacup	2	2
mcmanus	3	2
bureau	13	14
comp	0	1
mope	2	1
surfboards	0	3
forsake	2	0
decks	1	0
jobs	96	88
suppresses	3	0
dome	6	13
joby	0	4
medeiros	0	4
gratefully	5	4
jobe	1	0
spare	38	69
amore	5	1
cedric	40	6
spark	32	47
suppressed	13	5
quack	1	2
deliciously	46	7
farcical	12	15
residence	11	17
jokers	1	6
ineptly	2	18
thickly	1	1
madcap	5	3
sacked	1	4
residency	4	2
woolworths	1	1
como	6	0
furthered	1	1
boar	0	4
boomers	8	6
extinct	11	4
boat	103	149
butthead	1	4
cities	58	30
companionship	19	3
testimonial	1	3
bolan	11	0
stretch	63	81
mounting	6	11
locally	6	2
airliner	3	5
airlines	2	4
hutton	10	17
almighty	30	14
vials	0	3
blackmails	4	6
roald	0	5
reflective	18	4
diatribe	3	8
carruthers	0	4
torpor	0	2
lanes	0	1
superheroine	1	2
rekindles	2	2
coughing	1	1
quarantined	1	0
observe	23	24
bachan	4	3
stalemate	1	2
quarantines	1	0
leisin	4	0
regimes	2	3
kazan	60	4
gents	1	2
prominence	10	2
intimately	7	1
dario	9	8
blackhawk	3	1
region	45	31
wack	0	2
twisty	19	2
jingoistic	0	7
canoe	18	4
twists	277	158
canon	21	9
aston	3	1
speedway	2	1
blah	13	176
regularity	1	2
gunning	8	4
bridging	1	0
fame	139	88
compatriots	4	1
spunk	7	4
threatens	45	26
scientifically	0	1
helpfully	2	3
surveillance	12	6
mobster	24	17
underestimate	3	3
vandalism	3	1
writhes	1	1
mccormack	6	4
maturely	2	0
singapore	8	7
reverts	4	2
births	3	0
deidre	2	2
domineering	12	4
cullen	3	2
lawton	9	0
entanglement	2	4
culled	8	3
devolved	0	3
hubba	3	0
driftwood	0	1
bailiff	2	0
scapinelli	5	0
guernsey	0	7
alfredo	2	7
grumpy	20	13
hubby	9	24
scholarship	12	10
summer	218	154
sprayed	3	12
rosenbaum	2	0
micmac	3	1
slime	6	10
hades	2	5
slimy	47	22
haden	6	2
scrape	2	8
summed	16	28
vamp	13	11
omissions	3	6
inaudible	2	6
hayley	1	1
trimmings	1	1
segal	2	43
deceiving	3	5
medals	4	5
geological	2	1
instrument	18	11
nymphomaniac	9	8
ghostly	22	21
actors	2034	2427
broadbent	13	0
tuff	3	1
defection	3	0
bernarda	4	0
brigante	0	8
iphigenia	18	0
petulance	2	2
matlin	2	14
unedited	8	10
bandage	1	2
libs	2	5
sampling	3	3
vague	42	87
bravery	23	11
meaning	239	232
droogs	0	1
stranger	90	64
wordless	8	2
discarded	12	13
tsunami	5	5
offenders	15	9
colon	3	1
travelogue	5	8
stationary	5	3
descents	1	1
auditorium	4	4
eleniak	10	6
scamming	2	2
pushy	5	3
gaggle	2	6
curator	6	10
britt	2	1
elements	431	347
brits	17	17
underplaying	2	2
fireflies	3	0
scandals	5	6
shinjuku	8	0
beginnings	19	6
ddr	1	0
noon	17	11
nooo	3	4
toto	18	4
lorenz	0	17
beckons	2	0
ddt	4	1
tots	5	3
dildos	1	1
exit	20	38
lidth	1	0
dekho	2	0
schaefer	2	0
dresden	3	1
scientific	57	62
power	513	427
intimate	66	22
dweeb	3	4
iconic	50	20
hayseed	2	1
wuhrer	0	16
dumont	1	3
josie	17	8
bootleggers	1	0
headdress	1	0
stone	202	154
operatives	3	4
favorite	956	269
slender	5	3
side	719	553
tumor	5	4
kennicut	5	0
bone	65	49
neighbor	84	54
abdul	1	2
mean	556	1114
stony	2	3
irreversibly	0	2
mopes	0	2
burning	73	71
essex	3	7
accumulates	3	0
charly	4	0
sneering	8	9
jasper	4	3
moped	1	1
roberta	10	0
accumulated	5	2
hidalgo	1	2
vaughan	3	1
polonius	6	0
burglar	2	6
profanities	1	1
dishy	1	0
durability	2	0
philadelphia	22	13
sides	107	48
myths	13	14
sahan	3	2
italia	0	2
futile	8	17
eyewitnesses	1	2
zoetrope	0	1
viscous	2	1
sawant	0	2
typecasting	4	4
complete	394	640
mourns	3	2
furthest	1	1
gliding	3	2
mics	0	1
fiendishly	1	0
hamfisted	1	2
mick	32	19
madhur	12	3
mich	1	2
elimination	7	6
mindlessly	7	5
mice	46	13
skins	5	3
mispronouncing	0	2
plucky	10	5
superego	3	2
regimen	0	1
darken	3	1
unveils	3	3
flirt	10	12
akhtar	0	1
mujhe	4	0
dispensing	3	3
advantage	93	60
napping	1	0
darker	94	23
brotherly	10	2
exhausted	18	13
certain	448	315
accents	65	136
stealing	74	69
wartime	35	11
navy	119	43
excusing	1	3
hoodlum	7	6
elisha	29	7
walks	94	119
unhesitatingly	1	0
collie	5	1
collin	2	1
pacula	2	7
graduate	30	21
bremer	1	4
fransisco	3	1
johanna	0	3
unfiltered	2	2
someones	3	21
unchallenging	2	1
predestined	1	1
relearn	0	1
disgraceful	3	18
forgettable	36	163
bombed	19	20
acosta	2	2
vigilantism	4	1
gifts	18	15
oracle	1	5
machaty	9	0
gayest	0	3
provence	1	1
imminently	0	1
misleadingly	0	2
snagged	1	1
groom	13	7
preppy	2	3
hello	36	54
shiro	2	0
fraudulent	4	6
nelson	72	79
splicing	0	7
motocross	0	1
consider	266	247
nikita	3	5
weariness	4	2
tours	3	4
bauhaus	2	0
rourke	18	29
bassett	9	4
decoteau	0	4
hunting	82	58
incas	4	0
ilsa	1	5
gurinder	3	0
prophets	1	3
smile	176	108
muffat	5	0
unbilled	5	1
khmer	1	2
specialised	1	2
reader	39	41
valmont	0	1
encroaching	6	1
nazgul	5	1
strand	8	7
tigerland	30	2
bijou	2	0
polson	0	2
sauron	7	2
ageing	5	5
herrings	17	20
misinformation	3	7
laying	16	29
laud	1	0
amend	0	1
swirling	4	8
mammal	0	1
aruman	3	2
dainty	1	1
bodysnatchers	0	2
stockler	0	6
perspectives	27	13
charnier	0	6
carriages	3	1
shriver	2	1
destitute	2	2
hick	9	20
shrugged	0	1
frankenfish	0	1
animes	6	2
richard	496	351
dispassionately	1	1
disruptions	2	1
portentously	0	1
undecided	2	4
lowry	4	1
method	62	41
revealing	72	50
murkier	1	0
leaping	9	9
twisters	3	9
norbit	0	2
bloggers	0	1
mckenzie	13	3
concluding	11	11
buzzing	4	4
outdone	8	1
samberg	0	12
lustig	0	10
harrelson	8	8
riviera	1	3
introductory	8	5
riviere	2	1
brutal	187	114
infrequently	3	1
healthier	1	2
acquittal	1	2
novocaine	0	2
sweetness	21	7
vic	17	17
via	91	78
shorthand	4	4
xica	24	0
vid	1	1
vie	4	1
boingo	1	0
enactment	5	5
vii	8	1
vin	1	5
vil	3	7
vim	0	3
vis	5	4
vip	1	4
revelled	1	2
captor	4	2
whimsically	0	1
viz	1	3
crusades	1	2
darkens	3	1
orwellian	3	7
select	14	8
sexiness	5	3
subculture	3	4
sirtis	0	6
objectives	5	3
workaday	2	0
pollock	2	0
wavering	6	2
rhea	6	2
fotr	1	0
amontillado	3	0
teen	134	204
tabasco	1	2
livingstone	0	6
signpost	2	0
foregone	4	2
emeric	4	0
juliette	45	11
pursuers	5	2
julietta	1	0
citizenry	3	3
rudeness	2	2
objections	15	3
normative	1	3
lotsa	0	4
bedford	1	3
phillip	42	26
malt	1	1
bomber	18	10
malo	1	1
mall	26	67
converts	1	2
blarney	1	3
male	309	355
mala	14	1
interstellar	0	1
campsite	0	5
revoltingly	0	1
salty	2	3
dress	106	75
lucked	2	1
condemn	12	7
teleport	0	3
crapola	0	2
emancipated	1	2
fruition	8	7
blacksnake	0	10
volition	0	3
freshly	6	10
plant	49	45
plans	115	89
liberace	2	0
soundtrack	442	308
plane	136	184
conveniences	2	1
appealed	11	6
plank	2	10
mccomb	3	0
snotty	3	11
tentacled	1	0
ducktales	5	4
leroy	3	7
boarders	1	0
immobility	1	0
whitley	0	1
rowdy	7	6
larceny	1	2
broadcasting	12	10
tentacles	2	4
penury	0	2
